business_name,category,address,phone,website,website_domain,emails_found_in_original_scrape,email_source_fields,other_scraped_urls,google_maps_url,place_id,closed_flag
Spicy Fries,Restaurant,"Dagoretti South, Kenya",+254 707 661617,,,,,"https://www.google.com/maps/search/?api=1&query=Spicy%20Fries&query_place_id=ChIJSfQd-fkbLxgRVydXchT2v54 | https://www.google.com/maps/search/restaurant/@-1.296413588499247,36.73071708346572,16z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=gengQbIoppsBAM2_DOw_MA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=184.2883&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=Spicy%20Fries&query_place_id=ChIJSfQd-fkbLxgRVydXchT2v54,ChIJSfQd-fkbLxgRVydXchT2v54,False
Stage Inn Bar & Restaurant,Restaurant,"MQRJ+PP8, Kibera Dr, Nairobi City, Kenya",,,,,,"https://www.google.com/maps/search/?api=1&query=Stage%20Inn%20Bar%20%26%20Restaurant&query_place_id=ChIJE5DcWH8aLxgRpr8CfJxLHFQ | https://www.google.com/maps/search/restaurant/@-1.3135946628330823,36.78227498330685,16z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=71Z3OVfqQyfCmRV6TRTpmQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=201.69708&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=Stage%20Inn%20Bar%20%26%20Restaurant&query_place_id=ChIJE5DcWH8aLxgRpr8CfJxLHFQ,ChIJE5DcWH8aLxgRpr8CfJxLHFQ,False
Steak And Ale Restaurant-Ngong Rd,Restaurant,"Kawangware George Padimore Ln Dundee Court, North, Kenya",+254 711 611872,,,,,"https://www.google.com/maps/search/?api=1&query=Steak%20And%20Ale%20Restaurant-Ngong%20Rd&query_place_id=ChIJG2eq7JkQLxgReoYelhIzcnA | https://www.google.com/maps/search/restaurant/@-1.296413588499247,36.78227498330685,16z?hl=en | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWm5BHAAumgcKU83sO4WjSRW0E0zPRYOrio6pe0_rzRWnfe5C6TDhjbVC9FThWClUvnm5XCWp8_yXSzI0y9Uk4EjkJbLt2xJMNTEfaM-PVTt50kvZST35TPjU2qVeRSWFn7v7l0L=w408-h544-k-no",https://www.google.com/maps/search/?api=1&query=Steak%20And%20Ale%20Restaurant-Ngong%20Rd&query_place_id=ChIJG2eq7JkQLxgReoYelhIzcnA,ChIJG2eq7JkQLxgReoYelhIzcnA,False
Steffeys Restaurant Ltd,Restaurant,"PQ6P+JHQ, Ring Rd, Nairobi, Kenya",+254 724 567182,,,,,"https://www.google.com/maps/search/?api=1&query=Steffeys%20Restaurant%20Ltd&query_place_id=ChIJn2SNDFYRLxgRkK5EGYJJZhw | https://www.google.com/maps/search/restaurant/@-1.296413588499247,36.79946094992056,16z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EA47_vjt3iPO5LX4i7bKdw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.1729&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=Steffeys%20Restaurant%20Ltd&query_place_id=ChIJn2SNDFYRLxgRkK5EGYJJZhw,ChIJn2SNDFYRLxgRkK5EGYJJZhw,False
Stonicseatery,Restaurant,"Prestige Plaza, along Ngong road Dagorreti North, Kenya",+254 704 844732,,,,,"https://www.google.com/maps/search/?api=1&query=Stonicseatery&query_place_id=ChIJa9d_NKERLxgRXFbpc4f9OIM | https://www.google.com/maps/search/restaurant/@-1.2986442,36.77959205,17.00233251124554z?hl=en",https://www.google.com/maps/search/?api=1&query=Stonicseatery&query_place_id=ChIJa9d_NKERLxgRXFbpc4f9OIM,ChIJa9d_NKERLxgRXFbpc4f9OIM,False
Students' mess,Restaurant,"MQX7+86W, Nairobi, Kenya",,,,,,"https://www.google.com/maps/search/?api=1&query=Students | https://www.google.com/maps/search/restaurant/@-1.2983534384615385,36.76283634615385,17.002332677197412z?hl=en",https://www.google.com/maps/search/?api=1&query=Students'%20mess&query_place_id=ChIJHXXVqWkaLxgRl9EJN8hAvcc,ChIJHXXVqWkaLxgRl9EJN8hAvcc,False
Subs and Sands,Restaurant,"Nairobi, Kenya",+254 741 813222,,,,,"https://www.google.com/maps/search/?api=1&query=Subs%20and%20Sands&query_place_id=ChIJ-0rtM6oRLxgRVbir5gVWXXw | https://www.google.com/maps/search/restaurant/@-1.3307757371669178,36.78227498330685,16z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=e8USI5z__2OzNtoPBFTVMQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=151.53835&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=Subs%20and%20Sands&query_place_id=ChIJ-0rtM6oRLxgRVbir5gVWXXw,ChIJ-0rtM6oRLxgRVbir5gVWXXw,False
Sumptious Snack Basket,Restaurant,"Bogani E Rd, Nairobi, Kenya",+254 701 957855,,,,,"https://www.google.com/maps/search/?api=1&query=Sumptious%20Snack%20Basket&query_place_id=ChIJI_uun00FLxgRWGm_lZ9vNn0 | https://www.google.com/maps/search/restaurant/@-1.3479568115007532,36.74790305007943,16z?hl=en | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWn452Mu4g2cdVygFxDOCzq1Yq4noq5kjmKJkL6yt9MIKzK4Z8x3f6iTJfKq4mzfqboadMYCbld8vpeYSLhvuYC8ms5yIJk14f0pQ-WQW4s4ZqinJrpiqVpTwxXdblgNr5uI7aG5pQ=w408-h408-k-no",https://www.google.com/maps/search/?api=1&query=Sumptious%20Snack%20Basket&query_place_id=ChIJI_uun00FLxgRWGm_lZ9vNn0,ChIJI_uun00FLxgRWGm_lZ9vNn0,False
Sun downer restaurant,Restaurant,"PQ2Q+C4W Hotel Rudi, Silanga Road, Nairobi, Kenya",+254 20 2610902,,,,,"https://www.google.com/maps/search/?api=1&query=Sun%20downer%20restaurant&query_place_id=ChIJ6aXFSJkQLxgRot8os2c5G0o | https://www.google.com/maps/search/restaurant/@-1.296413588499247,36.78227498330685,16z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LYYBWCCbx-Zs5hyIpfechQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=258.14218&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=Sun%20downer%20restaurant&query_place_id=ChIJ6aXFSJkQLxgRot8os2c5G0o,ChIJ6aXFSJkQLxgRot8os2c5G0o,False
Super Delicious Chinese Restaurant,Restaurant,"PQ4R+PWQ, Argwings Kodhek Rd, Nairobi, Kenya",,,,,,"https://www.google.com/maps/search/?api=1&query=Super%20Delicious%20Chinese%20Restaurant&query_place_id=ChIJmS3g3TARLxgRs4x1veHz7Bc | https://www.google.com/maps/search/restaurant/@-1.296413588499247,36.78227498330685,16z?hl=en | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmzsBnakAJ6yYi8ilONhpe_A-FDo7CpNyqENDz5lULEvzD3u-tdeEwMQgLK8PuJrNFlNmdP5guS-JdF5UxRITCIuf6wDNJ3sndX3az_QsAVtO70g-eWThhbm0GxPmIE7Fap1DBg=w408-h306-k-no",https://www.google.com/maps/search/?api=1&query=Super%20Delicious%20Chinese%20Restaurant&query_place_id=ChIJmS3g3TARLxgRs4x1veHz7Bc,ChIJmS3g3TARLxgRs4x1veHz7Bc,False
Swadish Gardens,Restaurant,"Kilimani Siaya Rd, Nairobi, North, Kenya",+254 720 078928,,,,,"https://www.google.com/maps/search/?api=1&query=Swadish%20Gardens&query_place_id=ChIJRf-_1CQZLxgRHw4SzMaOYC8 | https://www.google.com/maps/search/restaurant/@-1.2792325141654115,36.78227498330685,16z?hl=en | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmACI7OlFGB8pfVErg3q1v7LsHbuFmF5yBaJ3gfkNaOteBhaAws4nOEQAsCM7CSLhLZZx1jWQ-8NPfS_y2z3OoXmu5ECrhufjcmyQORur8c1opSZqCe-aN-M1BvWm4fidTLsvqp=w408-h306-k-no",https://www.google.com/maps/search/?api=1&query=Swadish%20Gardens&query_place_id=ChIJRf-_1CQZLxgRHw4SzMaOYC8,ChIJRf-_1CQZLxgRHw4SzMaOYC8,False
Swahili Dishes & Snacks,Restaurant,"MQGP+WW7, Kitengela Rd, Nairobi, Kenya",,,,,,"https://www.google.com/maps/search/?api=1&query=Swahili%20Dishes%20%26%20Snacks&query_place_id=ChIJq5m6rHYQLxgR0xmaizlyFrU | https://www.google.com/maps/search/restaurant/@-1.3307757371669178,36.78227498330685,16z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=_WtN9NBTgqKQdRA4hZvWGQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=135.18224&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=Swahili%20Dishes%20%26%20Snacks&query_place_id=ChIJq5m6rHYQLxgR0xmaizlyFrU,ChIJq5m6rHYQLxgR0xmaizlyFrU,False
SWAHILI FOOD JOINT,Restaurant,"Nairobi, Kenya",,,,,,"https://www.google.com/maps/search/?api=1&query=SWAHILI%20FOOD%20JOINT&query_place_id=ChIJ2VgsknUQLxgRWD2Ljg4iGEg | https://www.google.com/maps/search/restaurant/@-1.3307757371669178,36.78227498330685,16z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=2wHRnHv_AZB77TJZovEIwg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=94.98492&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=SWAHILI%20FOOD%20JOINT&query_place_id=ChIJ2VgsknUQLxgRWD2Ljg4iGEg,ChIJ2VgsknUQLxgRWD2Ljg4iGEg,False
SWAHILI FOOD JOINT SOUTHLAND,Restaurant,"MQFM+VVC, Kitengela Rd, Nairobi, Kenya",,,,,,"https://www.google.com/maps/search/?api=1&query=SWAHILI%20FOOD%20JOINT%20SOUTHLAND&query_place_id=ChIJvWjycQARLxgRPZyp8dZV8vA | https://www.google.com/maps/search/restaurant/@-1.3307757371669178,36.78227498330685,16z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GdjDd8-g24O3VgPV-C412Q&cb_client=search.gws-prod.gps&w=408&h=240&yaw=359.24106&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=SWAHILI%20FOOD%20JOINT%20SOUTHLAND&query_place_id=ChIJvWjycQARLxgRPZyp8dZV8vA,ChIJvWjycQARLxgRPZyp8dZV8vA,False
Syombua's Kitchen,Restaurant,"MPWW+QQ6, Igiria.Kirui Rd, Nairobi, Kenya",,,,,,"https://www.google.com/maps/search/?api=1&query=Syombua | https://www.google.com/maps/search/restaurant/@-1.30206825,36.7531745,17.002330554175863z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=XXu3kQZBMTdQk4RbOSQLeA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=88.43031&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=Syombua's%20Kitchen&query_place_id=ChIJiYPVwCYbLxgRKquEw893NJ0,ChIJiYPVwCYbLxgRKquEw893NJ0,False
Tafuna Restaurant,Restaurant,"MQXM+QQ8 Plaza, Ngong Ln, Nairobi, Kenya",,,,,,"https://www.google.com/maps/search/?api=1&query=Tafuna%20Restaurant&query_place_id=ChIJrYtayp0QLxgRqo0iCMbU0DU | https://www.google.com/maps/search/restaurant/@-1.296413588499247,36.78227498330685,16z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6SmBa8wsQ8mh7n6Nrt6Fjg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=264.16382&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=Tafuna%20Restaurant&query_place_id=ChIJrYtayp0QLxgRqo0iCMbU0DU,ChIJrYtayp0QLxgRqo0iCMbU0DU,False
Tai Fries,Restaurant,"MQWF+XJX, Joseph Kangethe Rd, Nairobi, Kenya",,,,,,"https://www.google.com/maps/search/?api=1&query=Tai%20Fries&query_place_id=ChIJFUV383AaLxgRqMlIqrb2BW0 | https://www.google.com/maps/search/restaurant/@-1.2999357,36.7739766,17.00233177367389z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qmp3HBIOF3J2bWFaMLq1gg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=302.60745&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=Tai%20Fries&query_place_id=ChIJFUV383AaLxgRqMlIqrb2BW0,ChIJFUV383AaLxgRqMlIqrb2BW0,False
Tamasha Club and Restaurant,Restaurant,"Unnamed Road, Nairobi, Kenya",,,,,,"https://www.google.com/maps/search/?api=1&query=Tamasha%20Club%20and%20Restaurant&query_place_id=ChIJFfPh-_ARLxgRIlpPQdZLQ3w | https://www.google.com/maps/search/restaurant/@-1.3307757371669178,36.81664691653427,16z?hl=en | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWlUXHai8guR4c3TBaYRO-3NPJ19-NEkNuqBB1BhuDj1GITnbndwpQaB7LZd70XEm4bD8G1_FAErQuv7kAMgY9NDoviaC9e4x7tIjarMaFmJfJ1Urw-YGH7sOmkYPhF1ZyJAr2YuewXJ_IcX=w408-h544-k-no",https://www.google.com/maps/search/?api=1&query=Tamasha%20Club%20and%20Restaurant&query_place_id=ChIJFfPh-_ARLxgRIlpPQdZLQ3w,ChIJFfPh-_ARLxgRIlpPQdZLQ3w,False
Tamu Inn Hotel,Restaurant,"MPXX+M8H, Nairobi, Kenya",+254 713 532046,,,,,"https://www.google.com/maps/search/?api=1&query=Tamu%20Inn%20Hotel&query_place_id=ChIJw7-iDAAbLxgR63SOYxBw-_s | https://www.google.com/maps/search/restaurant/@-1.30206825,36.7531745,17.002330554175863z?hl=en | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkVwJ7DbFCIgpllFKWBN1e2DML4EZNGHrUx5FWWPL36-qqd9Ex6DQ2PXCMQ6KydUmb1A3OEg9s1UNY63l00VGIQkaiq4DhekdWXb5-PKxh_GxaWZeFmiDzti49-54z3dzODMZhjiRGDsLM=w408-h725-k-no",https://www.google.com/maps/search/?api=1&query=Tamu%20Inn%20Hotel&query_place_id=ChIJw7-iDAAbLxgR63SOYxBw-_s,ChIJw7-iDAAbLxgR63SOYxBw-_s,False
TAMU POP & PICK,Restaurant,"Nairobi, Kenya",,,,,,"https://www.google.com/maps/search/?api=1&query=TAMU%20POP%20%26%20PICK&query_place_id=ChIJq21TB3UQLxgRUU5rNh6CJVI | https://www.google.com/maps/search/restaurant/@-1.3307757371669178,36.78227498330685,16z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=0YDIdojsFe5K0D9HrU4RKQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=146.06047&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=TAMU%20POP%20%26%20PICK&query_place_id=ChIJq21TB3UQLxgRUU5rNh6CJVI,ChIJq21TB3UQLxgRUU5rNh6CJVI,False
Taste & Tell Cuisine (T&T),Restaurant,"PQ69+5PX, Gitanga Rd, Nairobi, Kenya",+254 701 313115,,,,,"https://www.google.com/maps/search/?api=1&query=Taste%20%26%20Tell%20Cuisine%20(T%26T)&query_place_id=ChIJrY1TQQAbLxgR6OOVgO9ap6Q | https://www.google.com/maps/search/restaurant/@-1.2895935545454547,36.773318836363636,17.002337659462743z?hl=en | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmxY5Nmrydwc7_o6n5E0ZtUM6Bu9kCsh1mWRb5Wi0Cv58hoBCwA_TCFjdeSHpWd9n3I9iJwhO-0InJHy1yJP8p-fmVe6OcP5iemJT_yhj1iDuNXl2sC7447S5QiiZZvzEMj7SOy_07IRdIJ=w408-h272-k-no",https://www.google.com/maps/search/?api=1&query=Taste%20%26%20Tell%20Cuisine%20(T%26T)&query_place_id=ChIJrY1TQQAbLxgR6OOVgO9ap6Q,ChIJrY1TQQAbLxgR6OOVgO9ap6Q,False
Taste Hub Kitchen,Restaurant,"MQXF+6J7, Joseph Kangethe Rd, Nairobi, Kenya",,,,,,"https://www.google.com/maps/search/?api=1&query=Taste%20Hub%20Kitchen&query_place_id=ChIJeZVT_nAaLxgRb-RZTy57SoA | https://www.google.com/maps/search/restaurant/@-1.2999357,36.7739766,17.00233177367389z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EakC2ko7pin0IxiIWm6q_A&cb_client=search.gws-prod.gps&w=408&h=240&yaw=285.50107&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=Taste%20Hub%20Kitchen&query_place_id=ChIJeZVT_nAaLxgRb-RZTy57SoA,ChIJeZVT_nAaLxgRb-RZTy57SoA,False
Tasty To Go Fast Food Restaurant,Restaurant,"Nairobi, Kenya",+254 792 255989,,,,,"https://www.google.com/maps/search/?api=1&query=Tasty%20To%20Go%20Fast%20Food%20Restaurant&query_place_id=ChIJqWLoAWkQLxgRliJgniFDcjw | https://www.google.com/maps/search/restaurant/@-1.3135946628330823,36.79946094992056,16z?hl=en | http://t2.gstatic.com/images?q=tbn:ANd9GcTv2R0AriEpwdRBbUh1CGybe98fQMAhbAt4pz_8vLQHy6GDBiuC",https://www.google.com/maps/search/?api=1&query=Tasty%20To%20Go%20Fast%20Food%20Restaurant&query_place_id=ChIJqWLoAWkQLxgRliJgniFDcjw,ChIJqWLoAWkQLxgRliJgniFDcjw,False
Techan Shop,Restaurant,"igiria kirui uppville apartments, Kenya",,,,,,"https://www.google.com/maps/search/?api=1&query=Techan%20Shop&query_place_id=ChIJ09lYGZcbLxgRK0QsuwcJmOQ | https://www.google.com/maps/search/restaurant/@-1.30206825,36.7531745,17.002330554175863z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ZU1vl3wXpntguDRy-VX7GQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=78.303444&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=Techan%20Shop&query_place_id=ChIJ09lYGZcbLxgRK0QsuwcJmOQ,ChIJ09lYGZcbLxgRK0QsuwcJmOQ,False
The ACEA Restaurant,Restaurant,"Langata Rd, Nairobi, Kenya",+254 20 6008990,,,,,"https://www.google.com/maps/search/?api=1&query=The%20ACEA%20Restaurant&query_place_id=ChIJYR6SBTYRLxgRSm9gVT0J9IU | https://www.google.com/maps/search/restaurant/@-1.3135946628330823,36.81664691653427,16z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=uiDlrvxNYga5W6gn6kLNgw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=142.32538&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=The%20ACEA%20Restaurant&query_place_id=ChIJYR6SBTYRLxgRSm9gVT0J9IU,ChIJYR6SBTYRLxgRSm9gVT0J9IU,False
The Ark Restaurant & Bar,Restaurant,"Ngong Rd, Nairobi, Kenya",+254 714 557171,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Ark%20Restaurant%20%26%20Bar&query_place_id=ChIJDYoooeUbLxgRM8XmpCO3lmk | https://www.google.com/maps/search/restaurant/@-1.296413588499247,36.76508901669314,16z?hl=en | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmUVQ7i5MhSY1hVA5H7-VypirPIUSdrJGfElkXxy8nbdmFmGonD1CCEIfJ5IuLnqD9K6aCAhLahbR_DavdkouhB3rga8dtevlTal-SrK9e4hRJp6Q-N_cIroix5fs2jBDEhUsgn=w408-h577-k-no",https://www.google.com/maps/search/?api=1&query=The%20Ark%20Restaurant%20%26%20Bar&query_place_id=ChIJDYoooeUbLxgRM8XmpCO3lmk,ChIJDYoooeUbLxgRM8XmpCO3lmk,False
The Aura Restaurant,Restaurant,"PQ4Q+QX8, Argwings Kodhek Rd, Nairobi, Kenya",+254 112 015180,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Aura%20Restaurant&query_place_id=ChIJ04sphDkRLxgRtLQaTT-1sOs | https://www.google.com/maps/search/restaurant/@-1.296413588499247,36.78227498330685,16z?hl=en | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWm1KmyqUxHlL66dggt1pS1zbgbXY1rZv_4VRN5b4W8Mw-Z-P3zI8EKtI3g7r2x16qnXYKH9fdfpyI4vzGsW35mOP1pMEKbYKDaLu4mN0bC8scQXKHF7lODK8TBxdgOBqF-tqeI=w408-h544-k-no",https://www.google.com/maps/search/?api=1&query=The%20Aura%20Restaurant&query_place_id=ChIJ04sphDkRLxgRtLQaTT-1sOs,ChIJ04sphDkRLxgRtLQaTT-1sOs,False
The Base Restaurant,Restaurant,"Siaya Rd, Nairobi, Kenya",+254 715 255008,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Base%20Restaurant&query_place_id=ChIJ2a7w2coXLxgRM00jE2o1N4U | https://www.google.com/maps/search/restaurant/@-1.2792325141654115,36.78227498330685,16z?hl=en | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWmg4-hNK2lNc-Nm_x387L3wOi0-xYXKb4TgfvTnq0idebVbmc2REykq8ByKLU7lGFk_JU-bWwVKfU2Vd2aTi3KeQIkF0I0SOG8fsX6Mnhh8v2_TM-jkrZYe6EQGrViXCcbvnjxfUg=w408-h306-k-no",https://www.google.com/maps/search/?api=1&query=The%20Base%20Restaurant&query_place_id=ChIJ2a7w2coXLxgRM00jE2o1N4U,ChIJ2a7w2coXLxgRM00jE2o1N4U,False
The Big Five,Restaurant,"MQGP+8CV, Kitengela Rd, Nairobi, Kenya",,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Big%20Five&query_place_id=ChIJ9yBuanQQLxgRzO5VxKGulmE | https://www.google.com/maps/search/restaurant/@-1.3307757371669178,36.78227498330685,16z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=yESkN1bJuTwUNn4bamIzYg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=158.64232&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=The%20Big%20Five&query_place_id=ChIJ9yBuanQQLxgRzO5VxKGulmE,ChIJ9yBuanQQLxgRzO5VxKGulmE,False
The Bing Restaurant,Restaurant,"PQ2H+9FM, Kilimani Rd, Nairobi City, Kenya",,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Bing%20Restaurant&query_place_id=ChIJ75hbMHQaLxgRIFWLzWa_RLM | https://www.google.com/maps/search/restaurant/@-1.296413588499247,36.76508901669314,16z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=5hUE80xEx5y9w9kUYVNBvA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=175.12848&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=The%20Bing%20Restaurant&query_place_id=ChIJ75hbMHQaLxgRIFWLzWa_RLM,ChIJ75hbMHQaLxgRIFWLzWa_RLM,False
The Canaan Restaurant,Restaurant,"Jahmuri, Nairobi, Kenya",+254 710 934580,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Canaan%20Restaurant&query_place_id=ChIJ2w2WCcIbLxgRnYeLrxrumDA | https://www.google.com/maps/search/restaurant/@-1.296413588499247,36.76508901669314,16z?hl=en | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWl8NX5uB6_4l_fRIAQ2H09eT_u__gOSou4OYAKPnHHVnJpVBOzjlQ68g6-33wFa70ccE7diNhRqWX5SPO4B91YbSd2AF2Hnrt0KzINjcdkOqNdHJsgSU6W4wESPrxzE5BBKtCKq=w408-h577-k-no",https://www.google.com/maps/search/?api=1&query=The%20Canaan%20Restaurant&query_place_id=ChIJ2w2WCcIbLxgRnYeLrxrumDA,ChIJ2w2WCcIbLxgRnYeLrxrumDA,False
The Cellar,Restaurant,"Oloitoktok Rd, Nairobi, Kenya",+254 20 3860514,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Cellar&query_place_id=ChIJnd_AdEIbLxgRe323ljk7eb0 | https://www.google.com/maps/search/restaurant/@-1.293340725,36.778052200000005,17.00233553235424z?hl=en | https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=c6npuavlR5ocWenDCRmoBQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=3.1727288&pitch=0&thumbfov=100",https://www.google.com/maps/search/?api=1&query=The%20Cellar&query_place_id=ChIJnd_AdEIbLxgRe323ljk7eb0,ChIJnd_AdEIbLxgRe323ljk7eb0,False
The Chairman's Pork,Restaurant,"Hendred Ave, Nairobi, Kenya",+254 116 006315,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Chairman | https://www.google.com/maps/search/restaurant/@-1.2895935545454547,36.773318836363636,17.002337659462743z?hl=en | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWnzqR_gmP9P11MDIlSNDLGWNcup04EQl-UZ-1l-ki9dM5pdi5vtvva5TBbf99u9hfh926sln0YPi4HWB5jrZHzURQiROe7AcFGbsdRkyVz_hjBaxmOfoaYWQX7FV3E9rvWnKCGD=w408-h454-k-no",https://www.google.com/maps/search/?api=1&query=The%20Chairman's%20Pork&query_place_id=ChIJw41TJS8bLxgRvd1gN0cmly4,ChIJw41TJS8bLxgRvd1gN0cmly4,False
The Circle Chill Spot,Restaurant,"Ndemi Rd Off Ngong Rd, Kenya",+254 748 685799,,,,,"https://www.google.com/maps/search/?api=1&query=The%20Circle%20Chill%20Spot&query_place_id=ChIJ7QNnvuwbLxgRVUSpBx44zhg | https://www.google.com/maps/search/restaurant/@-1.2955217,36.7736869,17.002334291465527z?hl=en | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkTBjSmjPglzvERwWts5Cy5vcVvHCuzNsPptxR2hucFnjg5x7AUxgF1OSua2R_iZhdBQj_z2NVi5-H_rBVY1JuzEx181F5QoyfGoRPG-UrURjQz2OcIs2g-Gk4yxKD5mOGxaYw=w408-h306-k-no",https://www.google.com/maps/search/?api=1&query=The%20Circle%20Chill%20Spot&query_place_id=ChIJ7QNnvuwbLxgRVUSpBx44zhg,ChIJ7QNnvuwbLxgRVUSpBx44zhg,False
The courtyard kitchen The Meeting Place,Restaurant,"JQW2+H2H, off Rd with Utamundi Craft Center, Bogani E Rd, Nairobi, Kenya",+254 702 845383,,,,,"https://www.google.com/maps/search/?api=1&query=The%20courtyard%20kitchen%20The%20Meeting%20Place&query_place_id=ChIJR27UNjsFLxgRPJrekubMI5E | https://www.google.com/maps/search/restaurant/@-1.3651378858345886,36.76508901669314,16z?hl=en | https://lh3.googleusercontent.com/gps-cs-s/AHRPTWkXPvRZvO_Fzp7LIVxz07jcyzKqy9jyQxkN9F7TtA9vOy2pc0KqvD1CyYK1JykPEbKaSaFBGiG1ODuBlblDC_J3JH7vtI-1FWoUZl7REmmwAMB7tvJ8QaXwk4uErJd0wNjvLHJb=w680-h240-k-no",https://www.google.com/maps/search/?api=1&query=The%20courtyard%20kitchen%20The%20Meeting%20Place&query_place_id=ChIJR27UNjsFLxgRPJrekubMI5E,ChIJR27UNjsFLxgRPJrekubMI5E,False
